url,sku_id,价格,品牌,商品名,厂家,通用名,规格,批准文号,剂型
https://item.jd.com/100035226954.html,1.00035E+11,96,希舒美,希舒美希舒美 阿奇霉素干混悬剂,辉瑞制药有限公司,阿奇霉素干混悬剂,0.1g*6袋*3盒,国药准字H10960112,混悬剂
https://item.jd.com/3726085.html,3726085,65,紫光,紫光紫光 复方利多卡因乳膏 10g,同方药业集团有限公司,复方利多卡因乳膏,10g,国药准字H20063466,其他
https://item.jd.com/2805879.html,2805879,22.8,曼秀雷敦（Mentholatum）,曼秀雷敦13ml,曼秀雷敦(中国)药业有限公司,复方门冬维甘滴眼液,13ml,国药准字H20020268,其他
https://item.jd.com/100019809258.html,1.0002E+11,45.2,曼秀雷敦（Mentholatum）,曼秀雷敦复方门冬维甘滴眼液,曼秀雷敦（中国）药业有限公司,复方门冬维甘滴眼液,13ml*2瓶/盒,国药准字H20020268,其他
https://item.jd.com/3717519.html,3717519,188,开浦兰,开浦兰左乙拉西坦片,UCB Pharma S.A./分包装优时比（珠海）制药有限公司,左乙拉西坦片,0.5g*30片,国药准字HJ20160254,片剂
https://item.jd.com/100011111747.html,1.00011E+11,1504,开浦兰,开浦兰 左乙拉西坦片 0.5g*30片,UCB Pharma S.A./分包装优时比（珠海）制药有限公司,左乙拉西坦片,0.5g*30片*8盒,国药准字HJ20160254,片剂
https://item.jd.com/4525007.html,4525007,35,埃美丁,埃美丁富马酸依美斯汀滴眼液,S.A.Alcon-Couvreur N.V.,富马酸依美斯汀滴眼液,5ml：2.5mg*5ml,H20181192,滴眼剂
https://item.jd.com/4559223.html,4559223,215,择思达,择思达盐酸托莫西汀胶囊,LILLY DEL CARIBE Inc，/包装厂LILLYS.A,盐酸托莫西汀胶囊,40mg*7粒,国药准字HJ20160119,胶囊剂
https://item.jd.com/100011186379.html,1.00011E+11,148,同仁堂（TRT）,同仁堂6盒装 五子衍宗丸9g*10丸,北京同仁堂股份有限公司同仁堂制药厂,五子衍宗丸,9g*10丸*6,国药准字Z11020141,丸剂
https://item.jd.com/4292753.html,4292753,28,同仁堂（TRT）,同仁堂五子衍宗丸9克*10丸,北京同仁堂股份有限公司同仁堂制药厂,五子衍宗丸,9g*10丸/盒,国药准字Z11020141,丸剂
https://item.jd.com/100023455680.html,1.00023E+11,26.9,优甲乐,优甲乐左甲状腺素钠片,默克制药（江苏）有限公司,左甲状腺素钠片,50μg*100片,国药准字H20227080,片剂
https://item.jd.com/100025870668.html,1.00026E+11,12,优甲乐,优甲乐左甲状腺素钠片,Merck KGaA/分包装 默克制药（江苏）有限公司,左甲状腺素钠片,50μg*25片,H20160060，H20140052（国药准字J20160065）,片剂
https://item.jd.com/100011462150.html,1.00011E+11,485,唯散宁（Visanne）,唯散宁地诺孕素片,Bayer Weimar GmbH und Co. KG,地诺孕素片,2mg*28片,H20180090,片剂
https://item.jd.com/100013238616.html,1.00013E+11,62.5,沃克,沃克富马酸伏诺拉生片,"Takeda Pharmaceutical Company Limited, Hikari Plant/分包装 天津武田药品有限公司",富马酸伏诺拉生片,20mg*7片,国药准字J20200011（H20190065 H20201005）,片剂
https://item.jd.com/100032791023.html,1.00033E+11,366,沃克,沃克20mg*7片,"Takeda Pharmaceutical Company Limited, Hikari Plant/分包装 天津武田药品有限公司",富马酸伏诺拉生片,20mg*7片*6盒,"国药准字J20200011（H20190065,H20201005）",片剂
https://item.jd.com/100023002952.html,1.00023E+11,64.23,洛芙,洛芙联苯苄唑溶液,江苏知原药业股份有限公司,联苯苄唑溶液,25毫升：250毫克*60ml*3盒,国药准字H20066175,溶液剂
https://item.jd.com/100012792970.html,1.00013E+11,33,洛芙,洛芙联苯苄唑溶液,江苏知原药业股份有限公司,联苯苄唑溶液,25毫升：250毫克*60ml,国药准字H20066175,溶液剂
https://item.jd.com/100012807701.html,1.00013E+11,152,洛芙,洛芙联苯苄唑溶液,江苏知原药业股份有限公司,联苯苄唑溶液,25毫升：250毫克*60ml*5盒,国药准字H20066175,溶液剂
https://item.jd.com/3172873.html,3172873,145,保法止,保法止保法止 非那雄胺片 1mg*28片,AIAC International Pharma LLC/分包装厂：杭州默沙东制药有限公司,非那雄胺片,1mg*28片,国药准字J20150142（H20160325，H20160326）。,片剂
https://item.jd.com/100025700074.html,1.00026E+11,405,保法止,保法止非那雄胺片,AIAC International Pharma LLC/分包装杭州默沙东制药有限公司,非那雄胺片,1mg*7片*4板*3盒,国药准字J20150142（H20160325，H20160326）。,片剂
https://item.jd.com/100007425083.html,1.00007E+11,142.8,凯妮汀,凯妮汀克霉唑阴道片,Bayer AG/分包装拜耳医药保健有限公司启东分公司,克霉唑阴道片,0.5g*1片*3,H20181184（国药准字J20130174）,片剂
https://item.jd.com/2919760.html,2919760,50.5,凯妮汀,凯妮汀克霉唑阴道片,Bayer AG/分包装拜耳医药保健有限公司启东分公司,克霉唑阴道片,0.5g*1片,H20181184（国药准字J20130174）,片剂
https://item.jd.com/100013460537.html,1.00013E+11,275.9,凯妮汀,凯妮汀克霉唑阴道片,Bayer AG/分包装 拜耳医药保健有限公司启东分公司,克霉唑阴道片,0.5克*1片*6盒,国药准字J20130174（H20181184）,片剂
https://item.jd.com/4358130.html,4358130,,普特彼,普特彼普特彼 他克莫司软膏（外）0.03%（10g：3mg）,LEO Laboratories Ltd.,他克莫司软膏,0.03%（10g：3mg）*10g/支,国药准字HJ20181015,软膏剂
https://item.jd.com/100014348898.html,1.00014E+11,198,普特彼,普特彼【2盒装】普特彼他克莫司软膏0.03% 10g/支 慢性湿疹特应性皮炎牛皮癣皮肤瘙痒银屑病外用药,LEO Laboratories Ltd.,他克莫司软膏,0.03%*（10g：3mg）*10g*2盒,国药准字HJ20181015,软膏剂
https://item.jd.com/100030228646.html,1.0003E+11,348,易善复,易善复多烯磷脂酰胆碱胶囊,赛诺菲（北京）制药有限公司,多烯磷脂酰胆碱胶囊,228mg*96粒*2,国药准字H20059010,胶囊剂
https://item.jd.com/100006049750.html,1.00006E+11,189,易善复,易善复多烯磷脂酰胆碱胶囊,赛诺菲（北京）制药有限公司,多烯磷脂酰胆碱胶囊,228mg*96粒,国药准字H20059010,胶囊剂
https://item.jd.com/3453496.html,3453496,115.8,迪巧,迪巧儿童维D钙咀嚼片,"A&Z Pharmaceutical,Inc.美国安士制药有限公司/分包装 安士制药（中山)有限公司",碳酸钙D3咀嚼片（Ⅲ）,60片,国药准字J20140153（H20140574）,片剂
https://item.jd.com/3074073.html,3074073,119.8,迪巧,迪巧维D钙咀嚼片,"A&Z Pharmaceutical,Inc（美国安士制药有限公司）/分包装安士制药（中山）有限公司",碳酸钙D3咀嚼片（Ⅲ）,120片,国药准字J20140154（H20140588，H20140589）,片剂
https://item.jd.com/100034152499.html,1.00034E+11,98,迪巧,迪巧维D钙咀嚼片,"A&Z Pharmaceutical,Inc.（美国安士制药有限公司）/分包装安士制药（中山）有限公司",维D钙咀嚼片,90片/瓶,国药准字J20140154(H20140588）,片剂
https://item.jd.com/2354899.html,2354899,60.8,迪巧,迪巧0.75g*30s,"A&Z Pharmaceutical,Inc美国安士制药有限公司/分包装安士制药（中山)有限公司",碳酸钙D3咀嚼片（Ⅲ）,30片,国药准字号J20140153（H20140574，H20140573）,片剂
https://item.jd.com/2354911.html,2354911,66,迪巧,迪巧维D钙咀嚼片,"A&Z Pharmaceutical,Inc美国安士制药有限公司/分包装 安士制药（中山)有限公司",碳酸钙D3咀嚼片（Ⅲ）,"每片含维生素D3 100国际单位（2.5微克）,碳酸钙750毫克（相当于钙300毫克）*60片",国药准字J20140154（H20140590),片剂
https://item.jd.com/100044736813.html,1.00045E+11,294,迪巧,迪巧维D钙咀嚼片,"A&Z Pharmaceutical,Inc（美国安士制药有限公司）/分包装安士制药（中山)有限公司",维D钙咀嚼片,90片/盒*3,国药准字J20140154（H20140588）,片剂
https://item.jd.com/100005557049.html,1.00006E+11,329,迪巧,迪巧维D钙咀嚼片,"A&Z Pharmaceutical,Inc美国安士制药有限公司/分包装 安士制药（中山)有限公司",碳酸钙D3咀嚼片（Ⅲ）,每片含维生素D3 100国际单位（2.5微克），碳酸钙750毫克（相当于钙300毫克）120片*3盒,国药准字J20140154（H20140588）,片剂
https://item.jd.com/100020199935.html,1.0002E+11,32,易坦静,易坦静氨溴特罗口服溶液,北京韩美药品有限公司,氨溴特罗口服溶液,120ml,国药准字H20040317,溶液剂
https://item.jd.com/4010335.html,4010335,32,易坦静,易坦静氨溴特罗口服溶液,北京韩美药品有限公司,氨溴特罗口服溶液,60ml,国药准字H20040317,口服液剂
https://item.jd.com/3091917.html,3091917,128,爱宁达,爱宁达 吡美莫司乳膏 1%15g,MEDA Manufacturing,吡美莫司乳膏,1% *15g,国药准字HJ20170004,乳膏剂
https://item.jd.com/4182686.html,4182686,33,泰诺林,泰诺林0.65g*18片,上海强生制药有限公司,对乙酰氨基酚缓释片,0.65g*18片,国药准字H20010394,片剂
https://item.jd.com/2812171.html,2812171,14.5,泰诺林,泰诺林0.65g*6片/盒,上海强生制药有限公司,对乙酰氨基酚缓释片,0.65g*6片,国药准字H20010394,片剂
https://item.jd.com/4275363.html,4275363,87,内舒拿,内舒拿糠酸莫米松鼻喷雾剂 50ug*140揿,Schering-Plough Labo N.V.,糠酸莫米松鼻喷雾剂,50ug*140揿,H20140100,其他
https://item.jd.com/4257258.html,4257258,62,内舒拿,内舒拿   糠酸莫米松鼻喷雾剂0.05%*60揿,Schering-Plough Labo N.V.,糠酸莫米松鼻喷雾剂,0.05%*50ug*60揿,H20140100,其他
https://item.jd.com/7332563.html,7332563,48.9,倍他乐克,倍他乐克琥珀酸美托洛尔缓释片,AstraZeneca AB/分包装厂阿斯利康制药有限公司生产,琥珀酸美托洛尔缓释片,47.5mg*14片/板*2板,国药准字J20150044（H20140777，H20140780）,片剂
https://item.jd.com/100011041609.html,1.00011E+11,126,倍他乐克,倍他乐克琥珀酸美托洛尔缓释片,AstraZeneca AB/分包装阿斯利康制药有限公司,琥珀酸美托洛尔缓释片,47.5mg*14片*2板*3盒,国药准字J20150044（H20140777 H20140780）,片剂
https://item.jd.com/3119481.html,3119481,53,京都念慈菴,京都念慈菴蜜炼川贝枇杷膏,京都念慈菴总厂有限公司,京都念慈菴蜜炼川贝枇杷膏,300ml,ZC20160006,煎膏剂
https://item.jd.com/3116833.html,3116833,33.8,京都念慈菴,京都念慈菴蜜炼川贝枇杷膏,京都念慈菴总厂有限公司,京都念慈菴蜜炼川贝枇杷膏,150ml,ZC20160005,煎膏剂
https://item.jd.com/4931547.html,4931547,22.9,京都念慈菴,京都念慈菴京都念慈菴蜜炼川贝枇杷膏75ml,京都念慈菴总厂有限公司,京都念慈菴蜜炼川贝枇杷膏,75ml,国药准字ZC20160004,糖浆剂
https://item.jd.com/100017724064.html,1.00018E+11,64.5,西乐葆,西乐葆塞来昔布胶囊,Pfizer Pharmaceuticals LLC/分包装 辉瑞制药有限公司；,塞来昔布胶囊,0.2g*18粒,国药准字J20140072(H20140106/H20140107),胶囊剂
https://item.jd.com/100021389234.html,1.00021E+11,189,西乐葆,西乐葆塞来昔布胶囊,Pfizer Pharmaceuticals LLC/分包装辉瑞制药有限公司,塞来昔布胶囊,0.2g*18粒*3盒,H20140107、H20140106（国药准字J20140072）,胶囊剂
https://item.jd.com/3767132.html,3767132,27.9,西乐葆,西乐葆西乐葆 塞来昔布胶囊 200mg*6粒,Pfizer Pharmaceuticals LLC/分包装企业辉瑞制药有限公司；,塞来昔布胶囊,0.2g*6粒,国药准字J20140072(H20140106，H20140107),胶囊剂
https://item.jd.com/100007577619.html,1.00008E+11,43,九芝堂,九芝堂六味地黄丸(浓缩丸),九芝堂股份有限公司,六味地黄丸,618丸,国药准字Z43020145,丸剂
https://item.jd.com/100019482476.html,1.00019E+11,85,九芝堂,九芝堂六味地黄丸(浓缩丸),九芝堂股份有限公司,六味地黄丸,618丸/盒*2盒,国药准字Z43020145,丸剂
https://item.jd.com/100012748360.html,1.00013E+11,29,九芝堂,九芝堂360丸,九芝堂股份有限公司,六味地黄丸,360丸,国药准字Z43020145,丸剂
https://item.jd.com/5675728.html,5675728,109,可定,可定瑞舒伐他汀钙片,"IPR Pharmaceuticals,INCORPORATED/分包装阿斯利康药业（中国）有限公司",瑞舒伐他汀钙片,10mg*7片*4板,国药准字HJ20160545,片剂
https://item.jd.com/100020478620.html,1.0002E+11,306,可定,可定瑞舒伐他汀钙片,IPR Pharmaceuticals， INCORPORATED/分包装企业阿斯利康药业（中国）有限公司,瑞舒伐他汀钙片,10mg*7片*4板*3盒,国药准字HJ20160545,片剂
https://item.jd.com/4698322.html,4698322,489,希爱力,希爱力他达拉非片,Lilly del Caribe Inc./包装厂Lilly.S.A,他达拉非片,20mg*8片,H20170285,片剂
https://item.jd.com/100008094401.html,1.00008E+11,139,希爱力,希爱力他达拉非片,Lilly del Caribe Inc./包装厂Lilly.S.A,他达拉非片,20mg*2片,H20170284,片剂
https://item.jd.com/4320998.html,4320998,275,希爱力,希爱力希爱力 他达拉非片20mg*4片/盒,Lilly del Caribe Inc./包装厂Lilly.S.A,他达拉非片,20mg*4片,H20170285,片剂
https://item.jd.com/4000991.html,4000991,84,希爱力,希爱力他达拉非片,Lilly del Caribe Inc./包装厂Lilly.S.A,他达拉非片,20mg*1片/盒,H20170284,片剂
https://item.jd.com/100021278913.html,1.00021E+11,958,希爱力,希爱力他达拉非片,Lilly del Caribe Inc./包装厂Lilly.S.A,他达拉非片,20mg*8片*2盒,H20170285,片剂
https://item.jd.com/100008574268.html,1.00009E+11,315,韦瑞德,韦瑞德富马酸替诺福韦二吡呋酯片 300mg*30片,葛兰素史克（天津）有限公司,富马酸替诺福韦二吡呋酯片,300mg*30片,国药准字H20153090,片剂
https://item.jd.com/100025250574.html,1.00025E+11,191,爱廷玖,爱廷玖盐酸达泊西汀片,烟台鲁银药业有限公司,盐酸达泊西汀片,30mg*15片,国药准字H20203169,片剂
https://item.jd.com/100009433611.html,1.00009E+11,99,爱廷玖,爱廷玖盐酸达泊西汀片,烟台鲁银药业有限公司,盐酸达泊西汀片,30mg*4片,国药准字H20203169,片剂
https://item.jd.com/100024281003.html,1.00024E+11,447,爱廷玖,爱廷玖盐酸达泊西汀片,烟台鲁银药业有限公司,盐酸达泊西汀片,30mg*15片*2,国药准字H20203169,片剂
https://item.jd.com/100015401520.html,1.00015E+11,89,爱廷玖,爱廷玖盐酸达泊西汀片,烟台鲁银药业有限公司,盐酸达泊西汀片,30mg*3片,国药准字H20203169,片剂
https://item.jd.com/100024280987.html,1.00024E+11,198,爱廷玖,爱廷玖盐酸达泊西汀片,烟台鲁银药业有限公司,盐酸达泊西汀片,30mg*4片*2,国药准字H20203169,片剂
https://item.jd.com/100024280989.html,1.00024E+11,297,爱廷玖,爱廷玖盐酸达泊西汀片,烟台鲁银药业有限公司,盐酸达泊西汀片,30mg*4片*3,国药准字H20203169,片剂
https://item.jd.com/5646660.html,5646660,46,同贝（TONPEI）,同贝小儿豉翘清热颗粒,济川药业集团有限公司,小儿豉翘清热颗粒,2g*6袋,国药准字Z20123090,其他
https://item.jd.com/100042369899.html,1.00042E+11,460,同贝（TONPEI）,同贝小儿豉翘清热颗粒,济川药业集团有限公司,小儿豉翘清热颗粒,2g*6袋*10盒,国药准字Z20123090,颗粒剂
https://item.jd.com/100050622605.html,1.00051E+11,160,同贝（TONPEI）,同贝小儿豉翘清热颗粒,济川药业集团有限公司/陕西东科制药有限责任公司,小儿豉翘清热颗粒/黄龙止咳颗粒,2g*6袋* 3盒 /3g*12袋,国药准字Z20123090/国药准字B20020710,其他
https://item.jd.com/100050622893.html,1.00051E+11,320,同贝（TONPEI）,同贝小儿豉翘清热颗粒,济川药业集团有限公司/陕西东科制药有限责任公司,小儿豉翘清热颗粒/黄龙止咳颗粒,2g*6袋*6盒/3g*12袋*2盒,国药准字Z20123090/国药准字B20020710,其他
https://item.jd.com/3072885.html,3072885,688,万艾可,万艾可 枸橼酸西地那非片 0.1g*10片,辉瑞制药有限公司,枸橼酸西地那非片,100mg*10片,国药准字H20020528,片剂
https://item.jd.com/100012973440.html,1.00013E+11,488,万艾可,万艾可枸橼酸西地那非片,辉瑞制药有限公司,枸橼酸西地那非片,25mg*7片*4板,国药准字H20020526,片剂
https://item.jd.com/100018608714.html,1.00019E+11,468,立普妥,立普妥阿托伐他汀钙片,辉瑞制药有限公司,阿托伐他汀钙片,20mg*28片*3盒,国药准字H20051408,片剂
https://item.jd.com/100010274929.html,1.0001E+11,152,立普妥,立普妥阿托伐他汀钙片,辉瑞制药有限公司,阿托伐他汀钙片,20mg*28片,国药准字H20051408,片剂
https://item.jd.com/4309784.html,4309784,42,立普妥,立普妥立普妥 阿托伐他汀钙片 20mg*7片,辉瑞制药有限公司,阿托伐他汀钙片,20mg*7片,国药准字H20051408,片剂
https://item.jd.com/2859471.html,2859471,389,福胶,福胶铝塑阿胶,山东福牌阿胶股份有限公司,阿胶,250g,国药准字Z37021269,胶剂
https://item.jd.com/100007123941.html,1.00007E+11,57.5,达克宁,达克宁盐酸特比萘芬喷雾剂,山东京卫制药有限公司,盐酸特比萘芬喷雾剂,1%*60ml,国药准字H20113280,喷雾剂
https://item.jd.com/100019847449.html,1.0002E+11,97.8,达克宁,达克宁盐酸特比萘芬喷雾剂,山东京卫制药有限公司,盐酸特比萘芬喷雾剂,1%*60ml*2盒,国药准字H20113280,喷雾剂
https://item.jd.com/3545792.html,3545792,38.5,达克宁,达克宁盐酸特比萘芬喷雾剂,山东京卫制药有限公司,盐酸特比萘芬喷雾剂,1%*30ml,国药准字H20113280,喷雾剂
https://item.jd.com/100045573525.html,1.00046E+11,420,华堂宁,华堂宁多格列艾汀片,华领医药技术(上海)有限公司委托上海迪赛诺生物医药有限公司,多格列艾汀片,75mg*28片,国药准字H20220024,片剂
https://item.jd.com/100026006293.html,1.00026E+11,63,杰士邦,杰士邦盐酸达泊西汀片,江苏联环药业股份有限公司,盐酸达泊西汀片,30mg*3片*2盒,国药准字H20213945,片剂
https://item.jd.com/100043124093.html,1.00043E+11,136,杰士邦,杰士邦盐酸达泊西汀片,江苏联环药业股份有限公司,盐酸达泊西汀片,30mg*15片/盒,国药准字H20213945,片剂
https://item.jd.com/100025658623.html,1.00026E+11,39,杰士邦,杰士邦盐酸达泊西汀片,江苏联环药业股份有限公司,盐酸达泊西汀片,30mg*3片/板/盒,国药准字H20213945,片剂
https://item.jd.com/100043124119.html,1.00043E+11,159,杰士邦,杰士邦盐酸达泊西汀片 ,江苏联环药业股份有限公司,盐酸达泊西汀片,30mg*18片/盒,国药准字H20213945,片剂
